"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-06","10.29","0.31",,,,"62","54","    1",,"    1",,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-07","12.08","0.34",,,,"54","48",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-08","9.84","0.00",,,,"56","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-09","5.37","0.00",,,,"62","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-10","8.95","0.00",,,,"52","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-11","3.80","0.00",,,,"57","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-12","4.70","0.00",,,,"65","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-13","7.61","0.00",,,,"55","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-14","3.58","0.00",,,,"60","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-15","6.26","0.33",,,,"59","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-16","5.37","0.00",,,,"58","39",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-17","11.86","0.00",,,,"70","39",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-18","21.92","0.16",,,,"75","41",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-19","8.50","0.00",,,,"51","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-20","6.93","0.00",,,,"54","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-21","9.62","0.00",,,,"59","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-22","10.51","0.00",,,,"47","26",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-23","4.03","0.00",,,,"53","25",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-24","10.74","0.00",,,,"64","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-25","11.63","0.00",,,,"66","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-26","3.13","0.00",,,,"65","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-27","7.83","0.00",,,,"67","39",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-28","9.17","0.00",,,,"68","43",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-29","3.58","0.00",,,,"70","39",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-11-30","8.72","0.00",,,,"65","38",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-01","4.70","0.00",,,,"58","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-02","2.46","0.00",,,,"65","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-03","6.26","0.00",,,,"70","42",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-04","14.76","0.02",,,,"71","50",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-05","10.96","0.44",,,,"64","35",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-06","6.49","0.00",,,,"49","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-07","8.50","0.00",,,,"42","27",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-08","5.14","0.00",,,,"40","26",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-09","10.51","0.00",,,,"47","25",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-10","10.51","0.00",,,,"53","23",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-11","12.08","0.00",,,,"65","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-12","11.41","0.00",,,,"49","28",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-13","12.97","0.00",,,,"56","25",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-14","6.71","0.00",,,,"47","24",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-15","5.82","0.00",,,,"49","26",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-16","11.41","0.00",,,,"54","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-17","5.82","0.12",,,,"48","42","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-18","9.17","0.00",,,,"52","44","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-19","7.61","0.01",,,,"54","45","    1",,,,,"    1",,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-20","10.51","0.02",,,,"52","49","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-21","9.17","0.00",,,,"56","48","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-22","11.18","2.90",,,,"62","42","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-23","14.76","0.31",,,,"43","36","    1",,,,,"    1",,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-24","10.51","0.02",,,,"40","28","    1",,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-25","6.04","0.00",,,,"34","27",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-26","12.53","0.00",,,,"42","23",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-27","17.67","0.00",,,,"25","16",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-28","9.40","0.00",,,,"33","15",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-29","2.46","0.00",,,,"40","23",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-30","13.87","0.00",,,,"35","19",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2017-12-31","19.01","0.00",,,,"24","12",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-01","14.54","0.00",,,,"21","7",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-02","5.82","0.00",,,,"24","4",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-03","7.83","0.00",,,,"35","15",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-04","8.50","0.00",,,,"27","12",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-05","4.92","0.00",,,,"38","16",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-06","8.95","0.00",,,,"33","18",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-07","11.63","0.36",,,,"45","22",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-08","6.71","0.42",,,,"46","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-09","6.04","0.00",,,,"46","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-10","10.74","0.01",,,,"59","44",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-11","11.41","0.98",,,,"66","38",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-12","24.38","0.15",,,,"37","20",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-13","16.11",,,,,"28","20",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-14","6.04","0.00",,,,"28","20",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-15","12.30","0.03",,,,"35","19",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-16","8.95","0.23",,,,"19","2",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-17","6.26","0.13",,,,"19","-1",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-18","9.62","0.00",,,,"30","8",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-19","11.86","0.00",,,,"41","20",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-20","8.50","0.00",,,,"54","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-21","12.75","0.00",,,,"67","50",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-22","16.78","0.84",,,,"61","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-23","10.07","0.00",,,,"46","31",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-24","5.82","0.00",,,,"51","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-25","9.62","0.00",,,,"58","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-26","11.63","0.01",,,,"62","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-27","8.05","0.41",,,,"55","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-28","8.50","0.00",,,,"57","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-29","14.54","0.00",,,,"41","27",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-30","4.92","0.00",,,,"40","24",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-01-31","15.66","0.00",,,,"58","33",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-01","15.21","0.00",,,,"51","27",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-02","9.40","0.00",,,,"34","21",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-03","6.26","0.09",,,,"48","29",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-04","12.53","0.06",,,,"55","25",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-05","8.50","0.00",,,,"40","20",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-06","11.41","0.39",,,,"39","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-07","14.09","0.36",,,,"35","28",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-08","3.80","0.00",,,,"47","25",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-09","8.28","0.33",,,,"61","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-10","12.75","0.67",,,,"53","34",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-11","14.99","0.07",,,,"35","29",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-12","14.99","0.00",,,,"41","27",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-13","3.80","0.02",,,,"50","29",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-14","10.74","0.12",,,,"62","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-15","20.80","0.01",,,,"72","61",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-16","18.12","0.13",,,,"67","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-17","6.71","1.07",,,,"47","35",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-18","7.16","0.00",,,,"59","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-19","13.87","0.00",,,,"75","55",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-20","15.88","0.00",,,,"78","66",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-21","17.90","2.40",,,,"73","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-22","9.84","0.44",,,,"53","40","    1",,"    1",,,"    1",,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-23","6.93","1.28",,,,"61","50","    1",,"    1",,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-24","12.75","0.77",,,,"71","55","    1",,"    1",,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-25","7.38","0.00",,,,"60","43",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-26","4.92","0.00",,,,"62","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-27","6.71","0.19",,,,"68","44",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-02-28","10.96","2.09",,,,"62","53",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-01","13.87","0.31",,,,"67","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-02","7.83","0.00",,,,"56","39",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-03","7.38","0.00",,,,"59","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-04","5.14","0.00",,,,"60","41",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-05","10.29","1.08",,,,"62","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-06","14.54","0.00",,,,"61","38",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-07","10.51","0.00",,,,"46","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-08","8.05","0.00",,,,"48","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-09","13.65","0.00",,,,"64","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-10","8.50","0.03",,,,"66","51",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-11","16.33","0.32",,,,"53","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-12","12.53","0.00",,,,"53","33",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-13","8.72","0.00",,,,"53","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-14","6.71","0.00",,,,"52","29",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-15","13.42","0.00",,,,"69","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-16","10.29","0.15",,,,"60","48",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-17","12.97","0.00",,,,"73","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-18","8.05","0.08",,,,"54","44",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-19","12.30","0.36",,,,"68","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-20","11.86","0.04",,,,"51","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-21","8.28","0.00",,,,"56","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-22","4.25","0.00",,,,"60","33",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-23","9.62","0.00",,,,"67","49",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-24","19.01","0.00",,,,"75","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-25","11.41","0.00",,,,"51","43",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-26","12.97","0.00",,,,"66","44",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-27","14.99","0.24",,,,"77","58",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-28","7.61","1.11",,,,"62","53",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-29","14.32","0.01",,,,"68","50",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-30","7.83","0.00",,,,"62","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-03-31","11.41","0.00",,,,"69","45",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-01","16.11","0.07",,,,"59","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-02","7.83","0.03",,,,"61","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-03","19.24","0.36",,,,"75","44",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-04","9.17","0.00",,,,"52","35",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-05","5.37","0.00",,,,"61","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-06","10.51","0.05",,,,"60","41",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-07","18.12","0.02",,,,"44","30",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-08","7.83","0.00",,,,"46","31",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-09","6.49","0.00",,,,"61","32",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-10","10.51","0.00",,,,"58","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-11","10.96","0.00",,,,"69","41",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-12","17.22","0.00",,,,"82","54",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-13","20.36","0.02",,,,"80","63",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-14","13.42","1.76",,,,"68","46",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-15","13.42","0.00",,,,"46","37",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-16","10.07","0.00",,,,"56","33",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-17","11.18","0.00",,,,"76","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-18","19.46","0.00",,,,"83","50",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-19","14.09","0.00",,,,"56","40",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-20","8.50","0.00",,,,"68","36",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-21","9.84","0.00",,,,"75","45",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-22","12.53","1.39",,,,"66","56",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-23","3.80","0.69",,,,"59","53",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-24","7.61","0.00",,,,"68","52",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-25","4.70","0.12",,,,"71","52",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-26","8.50","0.34",,,,"66","54",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-27","7.61","0.00",,,,"75","51",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-28","10.29","0.00",,,,"72","49",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-29","7.61","0.00",,,,"67","47",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-04-30","7.16","0.00",,,,"77","48",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-01","10.07","0.00",,,,"84","57",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-02","12.30","0.00",,,,"85","65",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-03","11.18","0.00",,,,"83","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-04","10.07","1.40",,,,"77","65",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-05","3.58","0.38",,,,"75","64",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-06","5.59","0.05",,,,"84","61",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-07","6.71","0.04",,,,"84","58",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-08","6.49","0.00",,,,"84","60",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-09","14.09","0.00",,,,"88","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-10","8.72","0.00",,,,"92","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-11","12.75","0.00",,,,"90","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-12","10.29","0.00",,,,"90","70",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-13","7.83","0.00",,,,"93","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-14","6.71","0.00",,,,"93","72",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-15","4.92","0.00",,,,"94","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-16","4.47","0.21",,,,"89","71",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-17","5.14","0.05",,,,"86","68",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-18","3.80","0.00",,,,"83","67",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-19","7.83","1.33",,,,"91","68",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-20","6.26","0.13",,,,"89","67",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-21","5.59","0.73",,,,"82","69",,,,,,,,,,,
"USW00053869","BLYTHEVILLE MUNICIPAL AIRPORT, AR US","2018-05-22","2.01","0.00",,,,"88","71",,,,,,,,,,,
