STATE,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
Michigan,2019,24,0.579868,128,77,22074
Minnesota,2019,24,1.19336,69,20,5782
Mississippi,2019,24,1.54905,207,45,13363
Missouri,2019,24,0,0,14,1718
Montana,2019,24,0.645876,35,25,5419
Nebraska,2019,24,1.09668,87,41,7933
Nevada,2019,24,0.933738,83,27,8889
New Hampshire,2019,24,0.436954,7,13,1602
New Jersey,2019,24,2.03344,653,42,32113
New Mexico,2019,24,0.821718,135,43,16429
New York,2019,24,0.668978,384,124,57401
North Carolina,2019,24,0.567935,536,140,94377
North Dakota,2019,24,0.363526,12,10,3301
Ohio,2019,24,0.668003,60,27,8982
Oklahoma,2019,24,0.873447,45,12,5152
Oregon,2019,24,0.684507,243,70,35500
Pennsylvania,2019,24,0.684961,321,127,46864
Rhode Island,2019,24,0.0273373,1,22,3658
South Carolina,2019,24,1.02362,140,24,13677
South Dakota,2019,24,0.394452,62,29,15718
Tennessee,2019,24,0.600912,29,49,4826
Texas,2019,24,2.25626,461,90,20432
Utah,2019,24,1.69391,315,53,18596
Vermont,2019,24,0.989899,49,12,4950
Virginia,2019,24,1.22663,1089,131,88780
Washington,2019,24,0.342827,13,9,3792
West Virginia,2019,24,0.487329,30,17,6156
Wisconsin,2019,24,1.00753,198,38,19652
Wyoming,2019,24,0.0878735,2,12,2276
Puerto Rico,2019,24,5.98513,161,6,2690
Virgin Islands,2019,24,0,0,2,654
New York City,2019,24,1.68487,1658,74,98405
Alabama,2019,25,1.00722,364,80,36139
Alaska,2019,25,1.38345,53,17,3831
Arizona,2019,25,1.21283,124,20,10224
Arkansas,2019,25,0.626959,10,7,1595
California,2019,25,1.24964,474,76,37931
Colorado,2019,25,1.49057,589,72,39515
Connecticut,2019,25,0,0,5,378
Delaware,2019,25,0,0,5,1185
District of Columbia,2019,25,4.60551,122,2,2649
Florida,2019,25,X,X,X,X
Georgia,2019,25,1.09551,816,93,74486
Hawaii,2019,25,2.14621,32,16,1491
Idaho,2019,25,0,0,1,230
Illinois,2019,25,0.573178,219,79,38208
Indiana,2019,25,0.799087,21,17,2628
Iowa,2019,25,0.196024,7,13,3571
Kansas,2019,25,0.640404,66,18,10306
Kentucky,2019,25,0.421189,26,14,6173
Louisiana,2019,25,1.78408,857,93,48036
Maine,2019,25,0.612893,81,35,13216
Maryland,2019,25,0.0256082,1,13,3905
Massachusetts,2019,25,0.825837,381,44,46135
Michigan,2019,25,0.42592,84,71,19722
Minnesota,2019,25,1.45038,76,21,5240
Mississippi,2019,25,1.20554,182,46,15097
Missouri,2019,25,0.0596659,1,14,1676
Montana,2019,25,0.418702,24,25,5732
Nebraska,2019,25,1.02929,84,42,8161
Nevada,2019,25,0.70726,64,28,9049
New Hampshire,2019,25,0.769231,12,13,1560
New Jersey,2019,25,1.78061,573,42,32180
New Mexico,2019,25,0.665227,114,44,17137
New York,2019,25,0.729279,411,123,56357
North Carolina,2019,25,0.529776,506,139,95512
North Dakota,2019,25,0.761267,25,11,3284
Ohio,2019,25,0.626871,67,30,10688
Oklahoma,2019,25,0.555257,31,14,5583
Oregon,2019,25,0.702583,238,71,33875
Pennsylvania,2019,25,0.690427,327,124,47362
Rhode Island,2019,25,0.107383,4,23,3725
South Carolina,2019,25,0.763925,103,23,13483
South Dakota,2019,25,0.431063,66,30,15311
Tennessee,2019,25,0.286596,13,44,4536
Texas,2019,25,1.99168,407,96,20435
Utah,2019,25,1.53606,276,53,17968
Vermont,2019,25,0.823293,41,12,4980
Virginia,2019,25,1.1616,1020,127,87810
Washington,2019,25,0.260213,10,9,3843
West Virginia,2019,25,0.594091,37,16,6228
Wisconsin,2019,25,0.88601,171,37,19300
Wyoming,2019,25,0.0935016,2,12,2139
Puerto Rico,2019,25,5.87195,166,6,2827
Virgin Islands,2019,25,0.105708,1,3,946
New York City,2019,25,1.39405,1250,35,89667
Alabama,2019,26,0.807947,292,78,36141
Alaska,2019,26,1.30249,58,17,4453
Arizona,2019,26,1.18854,124,21,10433
Arkansas,2019,26,0.590319,10,7,1694
California,2019,26,1.22439,465,74,37978
Colorado,2019,26,1.36945,543,72,39651
Connecticut,2019,26,0,0,4,177
Delaware,2019,26,0,0,5,1214
District of Columbia,2019,26,1.32539,178,6,13430
Florida,2019,26,X,X,X,X
Georgia,2019,26,1.08177,803,93,74230
Hawaii,2019,26,1.49679,21,16,1403
Idaho,2019,26,0,0,1,237
Illinois,2019,26,0.758469,238,76,31379
Indiana,2019,26,1.05171,24,16,2282
Iowa,2019,26,0.309358,12,13,3879
Kansas,2019,26,0.556996,58,18,10413
Kentucky,2019,26,0.314257,19,14,6046
Louisiana,2019,26,1.83599,866,94,47168
Maine,2019,26,0.562701,84,46,14928
Maryland,2019,26,0.198413,8,13,4032
Massachusetts,2019,26,0.839302,382,44,45514
Michigan,2019,26,0.551767,89,69,16130
Minnesota,2019,26,1.24451,68,21,5464
Mississippi,2019,26,1.11187,162,43,14570
Missouri,2019,26,0.132538,2,13,1509
Montana,2019,26,0.356355,21,25,5893
Nebraska,2019,26,0.89608,72,42,8035
Nevada,2019,26,0.742979,59,23,7941
New Hampshire,2019,26,0.691824,11,13,1590
New Jersey,2019,26,1.78454,572,38,32053
New Mexico,2019,26,0.428147,62,38,14481
New York,2019,26,0.692452,420,124,60654
North Carolina,2019,26,0.461055,442,138,95867
North Dakota,2019,26,0.33043,11,11,3329
Ohio,2019,26,0.448766,48,31,10696
Oklahoma,2019,26,0.322841,16,10,4956
Oregon,2019,26,0.576515,193,70,33477
Pennsylvania,2019,26,0.580165,266,101,45849
Rhode Island,2019,26,0.150376,5,21,3325
South Carolina,2019,26,0.771952,96,23,12436
South Dakota,2019,26,0.443234,70,30,15793
Tennessee,2019,26,0.236052,11,42,4660
Texas,2019,26,1.93911,300,56,15471
Utah,2019,26,1.55616,284,53,18250
Vermont,2019,26,0.510304,26,12,5095
Virginia,2019,26,1.03451,851,120,82261
Washington,2019,26,0.182959,7,20,3826
West Virginia,2019,26,0.592718,35,16,5905
Wisconsin,2019,26,0.775114,151,36,19481
Wyoming,2019,26,0.0410172,1,13,2438
Puerto Rico,2019,26,4.29426,122,6,2841
Virgin Islands,2019,26,0.433839,4,3,922
New York City,2019,26,1.43137,1280,37,89425
Alabama,2019,27,0.694119,237,76,34144
Alaska,2019,27,1.57871,70,17,4434
Arizona,2019,27,0.840231,67,20,7974
Arkansas,2019,27,0.615385,8,7,1300
California,2019,27,1.00449,329,76,32753
Colorado,2019,27,1.04386,357,72,34200
Connecticut,2019,27,0,0,5,245
Delaware,2019,27,0,0,5,1091
District of Columbia,2019,27,1.1238,121,6,10767
Florida,2019,27,X,X,X,X
Georgia,2019,27,1.012,700,87,69170
Hawaii,2019,27,1.33038,18,16,1353
Idaho,2019,27,0,0,1,238
Illinois,2019,27,0.665734,195,74,29291
Indiana,2019,27,1.28996,23,17,1783
Iowa,2019,27,0.251414,8,13,3182
Kansas,2019,27,0.422107,43,19,10187
Kentucky,2019,27,0.742867,44,15,5923
Louisiana,2019,27,1.68912,751,92,44461
Maine,2019,27,0.604772,91,46,15047
Maryland,2019,27,0.157418,4,13,2541
Massachusetts,2019,27,0.774005,308,44,39793
Michigan,2019,27,0.35934,66,72,18367
Minnesota,2019,27,1.26701,54,21,4262
Mississippi,2019,27,1.0119,148,46,14626
Missouri,2019,27,0,0,14,1479
Montana,2019,27,0.504686,28,25,5548
Nebraska,2019,27,1.00604,75,40,7455
Nevada,2019,27,0.53041,45,26,8484
New Hampshire,2019,27,0.458716,5,13,1090
New Jersey,2019,27,1.79779,569,42,31650
New Mexico,2019,27,0.565824,90,42,15906
New York,2019,27,0.677309,395,124,58319
North Carolina,2019,27,0.418272,381,138,91089
North Dakota,2019,27,0.442087,15,11,3393
Ohio,2019,27,0.593771,53,31,8926
Oklahoma,2019,27,0.424056,22,14,5188
Oregon,2019,27,0.560123,186,72,33207
Pennsylvania,2019,27,0.487336,223,125,45759
Rhode Island,2019,27,0.0307598,1,23,3251
South Carolina,2019,27,0.730099,93,21,12738
South Dakota,2019,27,0.360427,49,30,13595
Tennessee,2019,27,0.35016,12,41,3427
Texas,2019,27,1.80349,328,94,18187
Utah,2019,27,1.58535,258,53,16274
Vermont,2019,27,0.65803,32,11,4863
Virginia,2019,27,0.92717,780,128,84127
Washington,2019,27,0.539926,19,16,3519
West Virginia,2019,27,0.493546,26,17,5268
Wisconsin,2019,27,0.872846,155,32,17758
Wyoming,2019,27,0.206932,4,13,1933
Puerto Rico,2019,27,3.55004,83,5,2338
Virgin Islands,2019,27,0.326087,3,3,920
New York City,2019,27,1.23829,1081,35,87298
Alabama,2019,28,0.717621,272,76,37903
Alaska,2019,28,1.37074,64,16,4669
Arizona,2019,28,1.1172,106,20,9488
Arkansas,2019,28,0.27248,4,6,1468
California,2019,28,0.899837,343,76,38118
Colorado,2019,28,0.959798,387,72,40321
Connecticut,2019,28,0,0,4,250
Delaware,2019,28,0,0,5,1363
District of Columbia,2019,28,1.15414,149,6,12910
Florida,2019,28,X,X,X,X
Georgia,2019,28,0.933218,679,86,72759
Hawaii,2019,28,1.27632,20,16,1567
Idaho,2019,28,0,0,1,299
Illinois,2019,28,0.574171,195,76,33962
Indiana,2019,28,0.274402,7,17,2551
Iowa,2019,28,0.392054,15,13,3826
Kansas,2019,28,0.39212,42,19,10711
Kentucky,2019,28,0.160979,10,14,6212
Louisiana,2019,28,1.75017,780,90,44567
Maine,2019,28,0.558624,89,46,15932
Maryland,2019,28,0.147167,6,13,4077
Massachusetts,2019,28,0.636237,293,43,46052
Michigan,2019,28,0.375556,81,75,21568
Minnesota,2019,28,1.04488,61,21,5838
Mississippi,2019,28,0.901607,138,46,15306
Missouri,2019,28,0.170746,3,14,1757
Montana,2019,28,0.538073,33,25,6133
Nebraska,2019,28,0.778458,61,40,7836
Nevada,2019,28,0.487697,44,27,9022
New Hampshire,2019,28,0.411241,6,13,1459
New Jersey,2019,28,1.61793,529,38,32696
New Mexico,2019,28,0.584795,104,41,17784
New York,2019,28,0.606159,374,124,61700
North Carolina,2019,28,0.345109,330,136,95622
North Dakota,2019,28,0.344234,12,11,3486
Ohio,2019,28,0.561632,57,29,10149
Oklahoma,2019,28,0.361664,22,14,6083
Oregon,2019,28,0.472636,164,71,34699
Pennsylvania,2019,28,0.482721,233,124,48268
Rhode Island,2019,28,0.0505561,2,23,3956
South Carolina,2019,28,0.616,77,22,12500
South Dakota,2019,28,0.50396,56,30,11112
Tennessee,2019,28,0.492126,25,47,5080
Texas,2019,28,1.63544,254,58,15531
Utah,2019,28,1.19744,217,53,18122
Vermont,2019,28,0.523455,26,11,4967
Virginia,2019,28,0.900846,745,121,82700
Washington,2019,28,0.353838,13,20,3674
West Virginia,2019,28,0.259488,16,15,6166
Wisconsin,2019,28,0.704191,144,37,20449
Wyoming,2019,28,0.11811,3,13,2540
Puerto Rico,2019,28,5.74074,93,5,1620
Virgin Islands,2019,28,0.216216,2,3,925
New York City,2019,28,1.06354,951,34,89418
Alabama,2019,29,0.78857,287,76,36395
Alaska,2019,29,1.18993,52,17,4370
Arizona,2019,29,0.852156,83,21,9740
Arkansas,2019,29,0.658561,13,8,1974
California,2019,29,0.911741,344,76,37730
Colorado,2019,29,0.99995,399,72,39902
Connecticut,2019,29,0,0,4,243
Delaware,2019,29,0,0,5,1305
District of Columbia,2019,29,1.11538,145,6,13000
Florida,2019,29,X,X,X,X
Georgia,2019,29,0.896378,632,92,70506
Hawaii,2019,29,0.795756,9,15,1131
Idaho,2019,29,0,0,1,271
Illinois,2019,29,0.519296,197,78,37936
Indiana,2019,29,0.514037,13,17,2529
Iowa,2019,29,0.238284,9,13,3777
Kansas,2019,29,0.654152,69,18,10548
Kentucky,2019,29,0.282768,17,14,6012
Louisiana,2019,29,1.63499,739,90,45199
Maine,2019,29,0.448547,69,46,15383
Maryland,2019,29,0.252845,10,13,3955
Massachusetts,2019,29,0.671475,297,42,44231
Michigan,2019,29,0.250093,47,67,18793
Minnesota,2019,29,0.941258,54,21,5737
Mississippi,2019,29,0.891277,136,46,15259
Missouri,2019,29,0,0,13,1637
Montana,2019,29,0.478878,28,25,5847
Nebraska,2019,29,0.981392,77,41,7846
Nevada,2019,29,0.572148,50,25,8739
New Hampshire,2019,29,0.831793,9,11,1082
New Jersey,2019,29,1.43867,466,42,32391
New Mexico,2019,29,0.572213,100,41,17476
New York,2019,29,0.49329,297,124,60208
North Carolina,2019,29,0.318706,303,136,95072
North Dakota,2019,29,0.164783,7,11,4248
Ohio,2019,29,0.623207,63,28,10109
Oklahoma,2019,29,0.380417,23,14,6046
Oregon,2019,29,0.369568,128,71,34635
Pennsylvania,2019,29,0.441361,215,125,48713
Rhode Island,2019,29,0.0506971,2,23,3945
South Carolina,2019,29,0.628507,84,23,13365
South Dakota,2019,29,0.368135,61,31,16570
Tennessee,2019,29,0.408664,20,46,4894
Texas,2019,29,1.35155,281,96,20791
Utah,2019,29,1.31394,234,53,17809
Vermont,2019,29,0.429097,21,11,4894
Virginia,2019,29,0.870202,701,122,80556
Washington,2019,29,0.265041,10,20,3773
West Virginia,2019,29,0.44359,30,16,6763
Wisconsin,2019,29,0.830233,154,32,18549
Wyoming,2019,29,0,0,13,2454
Puerto Rico,2019,29,4.76375,123,7,2582
Virgin Islands,2019,29,0.220751,2,3,906
New York City,2019,29,1.06505,929,37,87226
Alabama,2019,30,0.806363,292,78,36212
Alaska,2019,30,1.5708,68,16,4329
Arizona,2019,30,0.415242,34,15,8188
Arkansas,2019,30,0.626781,11,7,1755
California,2019,30,0.898999,345,74,38376
Colorado,2019,30,0.84424,338,72,40036
Connecticut,2019,30,0,0,4,333
Delaware,2019,30,0,0,5,1270
District of Columbia,2019,30,0.951294,125,6,13140
Florida,2019,30,X,X,X,X
Georgia,2019,30,0.981851,726,95,73942
Hawaii,2019,30,1.31926,15,15,1137
Idaho,2019,30,0,0,1,107
Illinois,2019,30,0.57845,193,77,33365
Indiana,2019,30,0.265369,6,16,2261
Iowa,2019,30,0.205882,7,12,3400
Kansas,2019,30,0.440653,47,19,10666
Kentucky,2019,30,0.303183,18,14,5937
Louisiana,2019,30,1.65105,724,90,43851
Maine,2019,30,0.507233,81,46,15969
Maryland,2019,30,0.187617,6,12,3198
Massachusetts,2019,30,0.583388,257,42,44053
Michigan,2019,30,0.355231,73,72,20550
Minnesota,2019,30,1.46925,81,19,5513
Mississippi,2019,30,0.94864,128,46,13493
Missouri,2019,30,0.0619579,1,14,1614
Montana,2019,30,0.409232,25,25,6109
Nebraska,2019,30,1.03746,77,40,7422
Nevada,2019,30,0.405515,35,26,8631
New Hampshire,2019,30,0.0725163,1,13,1379
New Jersey,2019,30,1.32749,430,40,32392
New Mexico,2019,30,0.565417,86,41,15210
New York,2019,30,0.510265,298,124,58401
North Carolina,2019,30,0.335793,314,137,93510
North Dakota,2019,30,0.3861,13,11,3367
Ohio,2019,30,0.538063,54,30,10036
Oklahoma,2019,30,0.312256,16,11,5124
Oregon,2019,30,0.362663,122,71,33640
Pennsylvania,2019,30,0.498987,239,124,47897
Rhode Island,2019,30,0,0,22,3616
South Carolina,2019,30,0.555991,71,22,12770
South Dakota,2019,30,0.316957,54,31,17037
Tennessee,2019,30,0.516956,25,45,4836
Texas,2019,30,1.58026,317,94,20060
Utah,2019,30,1.34406,239,53,17782
Vermont,2019,30,0.556128,27,10,4855
Virginia,2019,30,0.800792,655,126,81794
Washington,2019,30,0.344645,13,20,3772
West Virginia,2019,30,0.181269,12,16,6620
Wisconsin,2019,30,0.639068,113,37,17682
Wyoming,2019,30,0.0413223,1,13,2420
Puerto Rico,2019,30,1.85894,34,5,1829
Virgin Islands,2019,30,0.162338,1,2,616
New York City,2019,30,1.01044,863,32,85408
Alabama,2019,31,0.873338,316,78,36183
Alaska,2019,31,1.74396,91,18,5218
Arizona,2019,31,0.489143,41,16,8382
Arkansas,2019,31,0.696864,10,5,1435
California,2019,31,0.834614,315,75,37742
Colorado,2019,31,0.921023,374,72,40607
Connecticut,2019,31,0,0,4,368
Delaware,2019,31,0,0,5,1356
District of Columbia,2019,31,0.978261,126,6,12880
Florida,2019,31,X,X,X,X
Georgia,2019,31,0.966376,705,95,72953
Hawaii,2019,31,0.782609,9,15,1150
Idaho,2019,31,0,0,1,66
Illinois,2019,31,0.566718,187,76,32997
Indiana,2019,31,0.424088,10,15,2358
Iowa,2019,31,0.408759,14,12,3425
Kansas,2019,31,0.45955,48,19,10445
Kentucky,2019,31,0.204255,12,14,5875
Louisiana,2019,31,1.6433,721,89,43875
Maine,2019,31,0.34476,53,46,15373
Maryland,2019,31,0.163399,4,11,2448
Massachusetts,2019,31,0.578544,256,42,44249
Michigan,2019,31,0.313049,57,72,18208
Minnesota,2019,31,1.3967,77,19,5513
Mississippi,2019,31,0.974763,146,44,14978
Missouri,2019,31,0,0,14,1723
Montana,2019,31,0.359712,21,25,5838
Nebraska,2019,31,0.768945,62,42,8063
Nevada,2019,31,0.38866,34,27,8748
New Hampshire,2019,31,0.253485,4,13,1578
New Jersey,2019,31,1.37332,446,43,32476
New Mexico,2019,31,0.508266,91,41,17904
New York,2019,31,0.496411,296,124,59628
North Carolina,2019,31,0.345089,319,137,92440
North Dakota,2019,31,0.938541,31,10,3303
Ohio,2019,31,0.428141,44,33,10277
Oklahoma,2019,31,0.4329,23,13,5313
Oregon,2019,31,0.372279,125,71,33577
Pennsylvania,2019,31,0.475029,220,124,46313
Rhode Island,2019,31,0.0256082,1,23,3905
South Carolina,2019,31,0.635992,81,22,12736
South Dakota,2019,31,0.379057,64,31,16884
Tennessee,2019,31,0.630646,37,52,5867
Texas,2019,31,1.3381,281,94,21000
Utah,2019,31,1.08701,207,53,19043
Vermont,2019,31,0.766363,37,11,4828
Virginia,2019,31,0.786335,633,124,80500
Washington,2019,31,0.184648,7,20,3791
West Virginia,2019,31,0.319149,21,15,6580
Wisconsin,2019,31,0.547726,96,36,17527
Wyoming,2019,31,0,0,12,2310
Puerto Rico,2019,31,4.24028,84,6,1981
Virgin Islands,2019,31,0.176367,1,2,567
New York City,2019,31,1.14857,973,31,84714
Alabama,2019,32,0.776343,288,77,37097
Alaska,2019,32,1.05708,55,18,5203
Arizona,2019,32,1.44709,211,43,14581
Arkansas,2019,32,0.451722,8,7,1771
California,2019,32,0.99623,370,71,37140
Colorado,2019,32,0.879351,361,72,41053
Connecticut,2019,32,0,0,4,401
Delaware,2019,32,0,0,5,1174
District of Columbia,2019,32,0.274387,29,5,10569
Florida,2019,32,X,X,X,X
Georgia,2019,32,1.04879,782,93,74562
Hawaii,2019,32,0.78064,10,15,1281
Idaho,2019,32,0,0,1,74
Illinois,2019,32,0.582779,191,76,32774
Indiana,2019,32,0.482668,11,15,2279
Iowa,2019,32,0.259441,9,12,3469
Kansas,2019,32,0.447719,48,19,10721
Kentucky,2019,32,0.19917,12,14,6025
Louisiana,2019,32,1.73011,804,90,46471
Maine,2019,32,0.469639,71,46,15118
Maryland,2019,32,0.196512,8,13,4071
Massachusetts,2019,32,0.628001,276,43,43949
Michigan,2019,32,0.341794,61,68,17847
Minnesota,2019,32,1.17805,70,19,5942
Mississippi,2019,32,1.11724,152,44,13605
Missouri,2019,32,0.114679,2,14,1744
Montana,2019,32,0.424809,25,25,5885
Nebraska,2019,32,0.827653,68,42,8216
Nevada,2019,32,0.402623,35,26,8693
New Hampshire,2019,32,0.5997,8,13,1334
New Jersey,2019,32,1.4127,445,43,31500
New Mexico,2019,32,0.440676,79,41,17927
New York,2019,32,0.582389,317,124,54431
North Carolina,2019,32,0.32567,302,135,92732
North Dakota,2019,32,0.912584,19,11,2082
Ohio,2019,32,0.508677,51,30,10026
Oklahoma,2019,32,0.367932,19,12,5164
Oregon,2019,32,0.364455,123,71,33749
Pennsylvania,2019,32,0.436154,206,123,47231
Rhode Island,2019,32,0,0,21,3057
South Carolina,2019,32,0.712928,90,21,12624
South Dakota,2019,32,0.335591,55,31,16389
Tennessee,2019,32,0.778017,47,52,6041
Texas,2019,32,1.18368,253,93,21374
Utah,2019,32,1.209,223,53,18445
Vermont,2019,32,0.396563,18,10,4539
Virginia,2019,32,0.776909,646,130,83150
Washington,2019,32,0.238347,9,20,3776
West Virginia,2019,32,0.366249,26,15,7099
Wisconsin,2019,32,0.462676,82,35,17723
Wyoming,2019,32,0.0737463,2,13,2712
Puerto Rico,2019,32,4.52975,118,7,2605
Virgin Islands,2019,32,0.170648,1,2,586
New York City,2019,32,1.08093,906,29,83817
Alabama,2019,33,1.06962,411,77,38425
Alaska,2019,33,1.4734,77,18,5226
Arizona,2019,33,1.6986,266,44,15660
Arkansas,2019,33,0.860678,16,7,1859
California,2019,33,0.816787,311,70,38076
Colorado,2019,33,1.12834,457,72,40502
Connecticut,2019,33,0.335196,3,4,895
Delaware,2019,33,0,0,5,1335
District of Columbia,2019,33,1.05589,140,6,13259
Florida,2019,33,X,X,X,X
Georgia,2019,33,1.53231,1210,94,78966
Hawaii,2019,33,0.456204,5,14,1096
Idaho,2019,33,0,0,1,60
Illinois,2019,33,0.476331,161,76,33800
Indiana,2019,33,0.352526,9,16,2553
Iowa,2019,33,0.231006,9,12,3896
Kansas,2019,33,0.387387,43,19,11100
Kentucky,2019,33,0.408831,25,14,6115
Louisiana,2019,33,1.79735,858,89,47737
Maine,2019,33,0.432843,65,46,15017
Maryland,2019,33,0.0990099,4,12,4040
Massachusetts,2019,33,0.529734,230,42,43418
Michigan,2019,33,0.355984,68,71,19102
Minnesota,2019,33,1.37716,75,18,5446
Mississippi,2019,33,1.11119,160,45,14399
Missouri,2019,33,0.0452899,1,14,2208
Montana,2019,33,0.373514,22,25,5890
Nebraska,2019,33,0.899805,74,42,8224
Nevada,2019,33,0.404329,34,24,8409
New Hampshire,2019,33,0.541638,8,13,1477
New Jersey,2019,33,1.54265,493,42,31958
New Mexico,2019,33,0.583183,110,42,18862
New York,2019,33,0.487924,279,124,57181
North Carolina,2019,33,0.351953,333,136,94615
North Dakota,2019,33,0.60957,20,10,3281
Ohio,2019,33,0.53742,54,31,10048
Oklahoma,2019,33,0.455773,27,14,5924
Oregon,2019,33,0.36689,123,70,33525
Pennsylvania,2019,33,0.471864,215,122,45564
Rhode Island,2019,33,0.0901713,3,22,3327
South Carolina,2019,33,0.494743,64,21,12936
South Dakota,2019,33,0.318399,56,30,17588
Tennessee,2019,33,0.648132,38,47,5863
Texas,2019,33,0.879297,198,89,22518
Utah,2019,33,1.06057,194,53,18292
Vermont,2019,33,0.348985,11,8,3152
Virginia,2019,33,0.809655,697,133,86086
Washington,2019,33,0.075358,3,20,3981
West Virginia,2019,33,0.414174,27,15,6519
Wisconsin,2019,33,0.522104,92,36,17621
Wyoming,2019,33,0.174703,5,13,2862
Puerto Rico,2019,33,3.26271,77,9,2360
Virgin Islands,2019,33,0.369004,2,2,542
New York City,2019,33,1.15205,1063,66,92270
Alabama,2019,34,1.40931,530,77,37607
Alaska,2019,34,1.19985,64,18,5334
Arizona,2019,34,1.58361,218,38,13766
Arkansas,2019,34,1.1588,27,8,2330
California,2019,34,0.782927,310,73,39595
Colorado,2019,34,1.37727,550,72,39934
Connecticut,2019,34,0.560897,7,4,1248
Delaware,2019,34,0,0,5,1008
District of Columbia,2019,34,0.997162,130,6,13037
Florida,2019,34,X,X,X,X
Georgia,2019,34,1.86198,1454,91,78089
Hawaii,2019,34,1.2955,21,15,1621
Idaho,2019,34,0,0,1,70
Illinois,2019,34,0.455941,150,74,32899
Indiana,2019,34,0.275957,8,16,2899
Iowa,2019,34,0.179372,8,13,4460
Kansas,2019,34,0.464017,53,19,11422
Kentucky,2019,34,0.41373,27,15,6526
Louisiana,2019,34,2.37554,1150,89,48410
Maine,2019,34,0.643236,97,46,15080
Maryland,2019,34,0.122339,5,12,4087
Massachusetts,2019,34,0.593704,258,43,43456
Michigan,2019,34,0.361313,69,71,19097
Minnesota,2019,34,1.26511,67,18,5296
Mississippi,2019,34,1.58004,266,47,16835
Missouri,2019,34,0.183891,5,14,2719
Montana,2019,34,0.441052,26,25,5895
Nebraska,2019,34,1.36572,113,41,8274
Nevada,2019,34,0.289984,26,23,8966
New Hampshire,2019,34,0.34153,5,13,1464
New Jersey,2019,34,1.56624,497,43,31732
New Mexico,2019,34,0.787868,173,43,21958
New York,2019,34,0.492445,278,124,56453
North Carolina,2019,34,0.398457,378,135,94866
North Dakota,2019,34,0.714082,25,11,3501
Ohio,2019,34,0.47231,51,31,10798
Oklahoma,2019,34,0.459006,29,14,6318
Oregon,2019,34,0.40785,138,71,33836
Pennsylvania,2019,34,0.49075,230,122,46867
Rhode Island,2019,34,0.125628,5,23,3980
South Carolina,2019,34,0.670241,85,23,12682
South Dakota,2019,34,0.46868,52,29,11095
Tennessee,2019,34,0.53432,39,50,7299
Texas,2019,34,1.26906,298,92,23482
Utah,2019,34,1.09376,208,53,19017
Vermont,2019,34,0.499334,15,8,3004
Virginia,2019,34,0.934995,821,139,87808
Washington,2019,34,0.374614,17,20,4538
West Virginia,2019,34,0.159185,5,12,3141
Wisconsin,2019,34,0.446324,76,35,17028
Wyoming,2019,34,0.073692,2,13,2714
Puerto Rico,2019,34,5.11044,118,8,2309
Virgin Islands,2019,34,0.357782,2,2,559
New York City,2019,34,0.971586,808,27,83163
Alabama,2019,35,1.59424,609,77,38200
